Dates,1Y,2Y,3Y,4Y,5Y,10Y,spread
2000-09-29,0.044349999999999994,0.05935989940030743,0.05311514138672935,0.053968732783222756,0.05369302226522252,0.11314373511542547,0.06879373511542547
2000-10-31,0.0444,0.06003383296599202,0.0528489953354568,0.05347511385939063,0.05382584311072813,0.11286002773660925,0.06846002773660925
2000-11-30,0.04292,0.056146246125728015,0.050027789503342246,0.05160707088533628,0.051235451689885136,0.10886837398867799,0.06594837398867799
2000-12-29,0.03895,0.05230967504597706,0.04789683912933641,0.048506508011360444,0.049497734916790714,0.11307848542408871,0.07412848542408872
2001-01-31,0.0384,0.05088851725291782,0.04761219764904885,0.04875629948848309,0.050577055985075836,0.10606543995116885,0.06766543995116886
2001-02-28,0.03856,0.050810978970306536,0.04716294926912476,0.049052628645398944,0.05036723723255995,0.10694171515374784,0.06838171515374784
2001-03-30,0.03653,0.04872640003285695,0.045866297155830155,0.047471406933526056,0.05112886053934651,0.10835338955110185,0.07182338955110185
2001-04-30,0.04089,0.052927550880506304,0.04959302403310899,0.05149715642760136,0.05133294568885008,0.1136305708786482,0.07274057087864819
2001-05-31,0.0378,0.05121774361980691,0.04935134872395487,0.053715268733486504,0.051182228699388044,0.11843896979318447,0.08063896979318447
2001-06-29,0.03558,0.05113816550812441,0.04752936651099271,0.05302719640352874,0.051338509340851074,0.12024907474453966,0.08466907474453966
2001-07-31,0.03601,0.04750201146736629,0.04549495499692728,0.05021929724373528,0.04976203486942815,0.11604565869271033,0.08003565869271033
2001-08-31,0.03376,0.04487336748291456,0.04336259935333989,0.04899817842769322,0.04763766766906932,0.11570475669149893,0.08194475669149894
2001-09-28,0.028650000000000002,0.04144428191309506,0.041820063306671,0.04956135675092019,0.048042501359509326,0.12106040682291536,0.09241040682291535
2001-10-31,0.026760000000000003,0.03647283839233674,0.03730722018664745,0.04579512909607454,0.044203203614226694,0.11340320387189423,0.08664320387189423
2001-11-30,0.027229999999999997,0.04151182833883554,0.042006400012033596,0.045537111078105735,0.04585222817811613,0.11537104582017693,0.08814104582017693
2001-12-31,0.02827,0.04413023480640507,0.046115629153689275,0.05131640224216985,0.05083576631661932,0.1210712149528928,0.0928012149528928
2002-01-31,0.03055,0.04988665612514742,0.05043454973830028,0.04921192101843108,0.051928747127203606,0.10499983505855592,0.07444983505855593
2002-02-28,0.030529999999999998,0.049194945474006144,0.05034129342179594,0.049748581988824064,0.05171906509404628,0.10644316033758933,0.07591316033758932
2002-03-29,0.03328,0.0537830287280292,0.05410089428997511,0.052252157476119276,0.05550314312663199,0.11258041353024756,0.07930041353024755
2002-04-30,0.031760000000000004,0.05000027151658411,0.05190371121279874,0.050698477605161496,0.053840288777627116,0.10951444103104047,0.07775444103104046
2002-05-31,0.03375,0.050932681389008805,0.05208480161677678,0.050522286199930544,0.05402658974814736,0.11023429499464316,0.07648429499464315
2002-06-28,0.03154,0.04652302315927237,0.049360396942328424,0.04779135298764256,0.0518119841782155,0.108310379457146,0.076770379457146
2002-07-31,0.02934,0.04179716240472184,0.04642788118988976,0.04492892945955691,0.051453309355867644,0.10583249765482122,0.07649249765482122
2002-08-30,0.02856,0.03958000322137431,0.04345386339521774,0.04207220072637022,0.04913184630313602,0.10318144354471048,0.07462144354471048
2002-09-30,0.025540000000000004,0.03477189693791481,0.03932650562022399,0.03770824902137654,0.04530867007093947,0.10704431319913704,0.08150431319913704
2002-10-31,0.025949999999999997,0.034081031320151126,0.04135854152662039,0.03925152098639367,0.054350943558153036,0.1124815822082107,0.0865315822082107
2002-11-29,0.025060000000000002,0.03745145513415728,0.03871094813184817,0.03881719543154746,0.05343926689374909,0.10969988200257941,0.08463988200257941
2002-12-31,0.02235,0.03191984558666908,0.03474003959933476,0.03424527406424971,0.05010906310209043,0.10888353547909824,0.08653353547909824
2003-01-31,0.02181,0.030149754533775025,0.03281231174446828,0.03264889702642908,0.04945540941986552,0.10650230639474689,0.0846923063947469
2003-02-28,0.020110000000000003,0.027581181507560355,0.030125566375836084,0.03704358435288059,0.04016709942934117,0.10540366859466849,0.08529366859466848
2003-03-31,0.01993,0.029436582026395392,0.03209863205365565,0.039178977355963096,0.0411616683843814,0.10767650160359488,0.08774650160359487
2003-04-30,0.02009,0.02894795038369462,0.03283914967928725,0.0383820766116173,0.04222751237028041,0.10938344076213119,0.0892934407621312
2003-05-30,0.01766,0.025332060616934295,0.027872159790696245,0.034182497623815006,0.03765595006746768,0.10387771510909499,0.086217715109095
2003-06-30,0.01687,0.025207945918421484,0.028802167689069125,0.03477658334429658,0.039704554602940575,0.10395647931407309,0.0870864793140731
2003-07-31,0.017349999999999997,0.029665359445701138,0.034898973433878544,0.040467670099156805,0.04489231399942491,0.1137353882087015,0.09638538820870149
2003-08-29,0.01925,0.03341819769148849,0.03313133401054839,0.04095942691858302,0.04431987766262202,0.11083321722515638,0.09158321722515637
2003-09-30,0.01752,0.027856509180194902,0.028706689396993015,0.03789081131504671,0.04184204612515613,0.11309467309437854,0.09557467309437853
2003-10-31,0.019649999999999997,0.034291756854490575,0.03934913972980928,0.04307517178182832,0.044905521142565796,0.10547975601487597,0.08582975601487597
