Dates,1Y,2Y,3Y,4Y,5Y,10Y,spread
1991-03-29,0.1117,0.10571046251499089,0.10795869236059524,0.10616024433036814,0.10957558700365239,0.12386467685228408,0.01216467685228409
1991-04-30,0.10805,0.10057912186223124,0.102349177374217,0.1017710832971267,0.10945138842050883,0.1051619376292755,-0.0028880623707244896
1991-05-31,0.10085000000000001,0.09887849156006054,0.09998315714585052,0.09932975088049661,0.10893298232579512,0.1022677526213982,0.0014177526213981911
1991-06-28,0.10352,0.10212655432534035,0.10671321260613817,0.10670640116782765,0.11081096303160054,0.10567447001244012,0.002154470012440124
1991-07-31,0.09973000000000001,0.10027735921691919,0.10500831965742549,0.107745448102462,0.10694292826436591,0.10336897522684996,0.0036389752268499442
1991-08-30,0.10103,0.09927733023926423,0.10262763433456426,0.1048847087027967,0.10202459578965217,0.10130129180428993,0.00027129180428993316
1991-09-30,0.09430999999999999,0.09269933520581493,0.09570714821690857,0.09765246643102332,0.10032246675340112,0.09812439799319894,0.003814397993198951
1991-10-31,0.08434,0.08032584879018026,0.08286190385195502,0.08882793979359885,0.09377113608666016,0.0977710232261495,0.013431023226149502
1991-11-29,0.08432,0.07511601520501714,0.08562786590801888,0.08653959590353982,0.09673100622598363,0.09786325707049581,0.013543257070495807
1991-12-31,0.07075999999999999,0.07252961116335851,0.07832331078433258,0.0890299525401152,0.09180813864119364,0.08627608271559384,0.015516082715593849
1992-01-31,0.07746,0.08615580455677092,0.09394273536548947,0.09737517990064987,0.09803737407817875,0.15206279639374065,0.07460279639374065
1992-02-28,0.07635,0.08569109863476679,0.09709120218381673,0.09755321657827659,0.09757698484872429,0.15478697348209713,0.07843697348209713
1992-03-31,0.07566,0.0867201730434479,0.0989060118135767,0.09754676674591689,0.09401013495934052,0.12942343881004692,0.053763438810046915
1992-04-30,0.06646,0.07785787528649564,0.09259460793308838,0.09155957857404945,0.0889109615171797,0.08655033207226759,0.020090332072267583
1992-05-29,0.06425,0.073588953853344,0.08949096706541332,0.09030110872651606,0.08486986583690881,0.05817139032665142,-0.006078609673348584
1992-06-30,0.0584,0.06994229718291435,0.07543407498832133,0.08603150547003757,0.08551551911020328,0.09352810360447539,0.03512810360447539
1992-07-31,0.052450000000000004,0.055354027257119895,0.07231983189323797,0.07877190274345638,0.0774546025008403,0.04673380626038581,-0.005716193739614191
1992-08-31,0.05745,0.08037262565283868,0.0902302272403723,0.08770928688528612,0.08588720057180421,0.10630629558547522,0.04885629558547522
1992-09-30,0.05596,0.07506418865178544,0.08959555830135849,0.0904744738909028,0.08442516456419902,0.10272540647672646,0.04676540647672645
1992-10-30,0.0575,0.07266934782642764,0.08978002941221905,0.09078324166122526,0.077285062709542,0.09381352782343955,0.036313527823439544
1992-11-30,0.057460000000000004,0.07368217971401311,0.09050607511523073,0.09522362910998255,0.08708523064634915,0.0841576887395411,0.0266976887395411
1992-12-31,0.05799000000000001,0.06845163864719624,0.08795049476730156,0.09099499929053362,0.08635843288820572,0.08763790960428841,0.029647909604288404
1993-01-29,0.061200000000000004,0.0768513148137534,0.08441966041239213,0.07400304119321008,0.08480393531548258,0.08664582209155314,0.025445822091553133
1993-02-26,0.0547,0.06789875747077684,0.0754214778693844,0.06769779823822614,0.07705530347162526,0.08293713371553413,0.02823713371553413
1993-03-31,0.0535,0.0636650025694486,0.06998485098105202,0.06744572686434619,0.07525698129985903,0.08285825079641085,0.02935825079641085
1993-04-30,0.051500000000000004,0.05894803937996598,0.07115476665577225,0.0680090069898184,0.07498803744243646,0.07650583218641471,0.02500583218641471
1993-05-31,0.051500000000000004,0.05989469533553926,0.0731728865832757,0.06992823659752109,0.07385215806420703,0.07757444399488178,0.026074443994881777
1993-06-30,0.0506,0.05620294134021487,0.07277800505232118,0.06998715325591401,0.07287848112114917,0.07590743035869407,0.025307430358694073
1993-07-30,0.0475,0.0536486143851403,0.06866065214227203,0.0651146389447066,0.06929283079589946,0.068922402712152,0.021422402712151997
1993-08-31,0.044800000000000006,0.053469114103013006,0.06645403966783273,0.06366261306025592,0.06511240049168368,0.06682072905498693,0.02202072905498692
1993-09-30,0.04507,0.06404004737779204,0.06101708411126196,0.06959100833637227,0.0690947696460783,0.06868970051507284,0.02361970051507284
1993-10-29,0.0462,0.05498555331023916,0.05833873566898351,0.06703249281083443,0.06605905036974877,0.06504087297891314,0.018840872978913147
1993-11-30,0.0472,0.05944443526438593,0.06258402667512766,0.07114880902959614,0.06946977479474833,0.06761349447697285,0.020413494476972847
1993-12-31,0.048100000000000004,0.05687718452672357,0.060176498151369065,0.06809944113035046,0.06769578083473293,0.06757002191846695,0.019470021918466945
