Dates,3M,6M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,13Y,14Y,15Y,20Y,30Y,1M
1985-04-30,,,0.01033970170095561,0.010719830392053042,,,0.007237325511151246,,,,,0.00036031992042697005,,,,,,,,
1985-05-31,,,0.012467557444374331,0.01318503476817612,,,0.014300414862679092,,,,,0.02442675379307359,,,,,,,,
1985-06-28,,,0.010228102259467138,0.011429882641493772,,,0.021360690840791594,,,,,0.02437411234460378,,,,,,,,
1985-07-31,,,0.011100767205075888,0.012216767663568285,,,0.01226261286997975,,,,,0.021537329529663567,,,,,,,,
1985-08-30,,,-0.006824098767661824,-0.007150591785698659,,,-0.015095363273221724,,,,,-0.023036892447192953,,,,,,,,
1985-09-30,,,0.015956737182143,0.013754511268702686,,,0.0162514842680652,,,,,0.01896395406670979,,,,,,,,
1985-10-31,,,0.009428244918769762,-0.0008006139738417365,,,-0.017539999763757468,,,,,-0.026803049568522495,,,,,,,,
1985-11-29,,,0.00037942332877012526,0.003772268669889245,,,-0.003513899915185158,,,,,-0.01348010478859966,,,,,,,,
1985-12-31,,,0.00830446648305102,0.010516185091982572,,,0.011861425524549274,,,,,0.02204335121327078,,,,,,,,
1986-01-31,,,0.023102511012039244,0.02689947232597422,,,0.043518852231665864,,,,,0.05216279285412294,,,,,,,,
1986-02-28,,,0.019819681958335337,0.021370327324798294,,,0.02524156563736788,,,,,0.03273599162930216,,,,,,,,
1986-03-31,,,0.023910933842746892,0.025197352738877445,,,0.04732161569269403,,,,,0.07475595102301563,,,,,,,,
1986-04-30,,,0.022561910904057656,0.021302513486705126,,,0.028376156943576664,,,,,0.029999809113399077,,,,,,,,
1986-05-30,,,0.010965719482672533,0.009148538833907852,,,0.0008904956088671487,,,,,-0.012220944891480462,,,,,,,,
1986-06-30,,,0.00963060911493896,0.00836144184886826,,,0.004642846713605862,,,,,-0.0063199451656928,,,,,,,,
1986-07-31,,,-0.003874387976300592,-0.016991095501042837,,,-0.041401203435079366,,,,,-0.052097694606179835,,,,,,,,
1986-08-29,,,-6.955704325674263e-05,0.0017363334813230349,,,0.004413228033613574,,,,,0.0164025507749585,,,,,,,,
1986-09-30,,,0.01155045093920757,0.010982885825627993,,,0.016560734949179666,,,,,0.02444826585920545,,,,,,,,
1986-10-31,,,0.017836473867389534,0.025778036165032343,,,0.030668559970810232,,,,,0.024394972280752925,,,,,,,,
1986-11-28,,,0.01738547322769182,0.01201441474459653,,,0.007401286991426463,,,,,0.010682767637553159,,,,,,,,
1986-12-31,,,0.01399284521659792,0.01443238714513416,,,0.014432370097641672,,,,,0.021568578675876963,,,,,,,,
1987-01-30,,,0.0026664680700711446,0.0005641353161014055,,,-0.017608823694365727,,,,,-0.010403879996270031,,,,,,,,
1987-02-27,,,0.012044233751873357,0.005869780671153235,,,0.01665342369085325,,,,,-0.007281318995927926,,,,,,,,
1987-03-31,,,0.019138365168387985,0.027397541294673478,,,0.03615197662322423,,,,,0.04985281142092449,,,,,,,,
1987-04-30,,,0.015178223227769705,0.015150127091329754,,,0.023253515164116695,,,,,0.032818617640389805,,,,,,,,
1987-05-29,,,0.01867067546569615,0.02080470197666943,,,0.012367901655282645,,,,,0.018585040350914364,,,,,,,,
1987-06-30,,,0.012523254702740487,0.014558785685449176,,,0.023072049664876738,,,,,0.015714045139950786,,,,,,,,
1987-07-31,,,0.012763092463680318,0.012719749190780968,,,0.013870692204770848,,,,,0.0018910048800356181,,,,,,,,
1987-08-31,,,0.011276195624449552,0.014279211254361587,,,0.01740513931230312,,,,,0.010199586180421605,,,,,,,,
1987-09-30,,,0.019290619546978492,0.023431878318279385,,,0.041633041642077984,,,,,0.035834724505740455,,,,,,,,
1987-10-30,,,-0.0029788293119515654,-0.010197734200806137,,,-0.03986893297668256,,,,,-0.04888699549730816,,,,,,,,
1987-11-30,,,0.023878839109084244,0.02111543730108668,,,0.03223741784421033,,,,,0.029956765610676915,,,,,,,,
1987-12-31,,,0.011516450426659006,0.025007829463072884,,,0.03398721367687157,,,,,0.035737597518590396,,,,,,,,
1988-01-29,,,0.007462215594745543,0.01075685074820352,,,0.018762524874966158,,,,,0.035863768477307906,,,,,,,,
1988-02-29,,,0.008000149287136665,0.005653741209905491,,,0.009413651406458445,,,,,0.015452494734934803,,,,,,,,
1988-03-31,,,0.013194765431519734,0.01934446956995309,,,0.02426194347404146,,,,,0.03301552402066573,,,,,,,,
1988-04-29,,,0.008545071039486096,0.00954153400805923,,,0.018414995784494497,,,,,0.03310015513041587,,,,,,,,
1988-05-31,,,-0.0031541591139169,-0.014257126238932796,,,-0.03303301788946691,,,,,-0.03456954203123601,,,,,,,,
1988-06-30,,,0.014274496431519037,0.019822986955988692,,,0.028233326419466454,,,,,0.03002087774788431,,,,,,,,
1988-07-29,,,0.0049830332184234065,0.0034505716719570516,,,0.005829319460318938,,,,,0.015218795206400185,,,,,,,,
1988-08-31,,,0.00620665747931742,0.005381325536927972,,,0.0005556541755865983,,,,,0.012259867335454819,,,,,,,,
1988-09-30,,,0.0032020454903816478,-0.0001304164452252288,,,-0.000963929396508423,,,,,0.0008087280998591911,,,,,,,,
1988-10-31,,,0.007958668357280813,0.007693042144096817,,,0.006370735785736143,,,,,0.012323378842651769,,,,,,,,
1988-11-30,,,0.00694539022675944,0.006174437792434768,,,-0.0023014599929408676,,,,,-0.01546421453463085,,,,,,,,
1988-12-30,,,0.0072893883411293825,0.0015244957803578212,,,-0.00536022031876453,,,,,-0.022448952888286293,,,,,,,,
1989-01-31,,,0.008042802232347636,-0.0019814577397696802,,,-0.008218983534273791,,,,,-0.008516298329751107,,,,,,,,
1989-02-28,,,0.007526650899585886,0.005032968790485334,,,0.0007569478281648299,,,,,-0.008003506512603294,,,,,,,,
1989-03-31,,,0.01036064902176246,0.010141810715801418,,,0.012962598589426477,,,,,0.010719830392053042,,,,,,,,
1989-04-28,,,0.012153744586148818,0.011824820244950685,,,0.01120029087907004,,0.008003916644727438,,,0.02435351730402433,,,,,,,,
1989-05-31,,,0.012153744586148818,0.003066524734257599,,,-0.0006739920735132636,,-0.1407956590447066,,,-0.01543553182898837,,,,,,,,
1989-06-30,,,0.012153744586148818,0.017063769648487003,,,0.027163913410200104,,0.02874232644125021,,,0.032759305681339536,,,,,,,,
1989-07-31,,,0.012153744586148818,0.01686057716502196,,,0.01809942854754474,,0.017278135030629818,,,0.018773124354827992,,,,,,,,
1989-08-31,,,0.012153744586148818,0.016656946719363352,,,0.021534308978606965,,0.028634082614524166,,,0.032833113972899355,,,,,,,,
1989-09-29,,,0.012153744586148818,0.011568174564269507,,,0.010756878202714981,,0.010199586180421605,,,-0.02621747864134325,,,,,,,,
1989-10-31,,,0.012153744586148818,-0.004261124787564795,,,-0.01619626168245423,,-0.015726195652386116,,,0.016109842069355982,,,,,,,,
1989-11-30,,,0.012153744586148818,0.02532473922618893,,,0.034320206951404274,,0.030987169745505614,,,0.03567245091337918,,,,,,,,
1989-12-29,,,0.012153744586148818,0.021526878276933153,,,0.025055348477953873,,0.019339276405754197,,,0.021414378649529175,,,,,,,,
1990-01-31,,,0.012153744586148818,0.021150742696688183,,,0.017665539149854043,,0.014676387405300338,,,0.02078613425689851,,,,,,,,
1990-02-28,,,0.012153744586148818,0.002742929412607712,-0.00524079547984743,,-0.00851170515666632,,-0.011744682915207808,,,-0.02122795164201088,,,,,,,,
1990-03-30,,,0.012153744586148818,0.013648000057932404,0.00978569376673218,,0.009091659048975943,,0.0038700892253799414,,,0.0024223810222818655,,,,,,,,
1990-04-30,,,0.012153744586148818,0.006234123319201579,0.004062362064124278,,-0.002810149138658364,,-0.004554371880653408,,,-0.0077855833084239405,,,,,,,,
1990-05-31,,,0.012153744586148818,0.01703772086198677,0.018698552032813204,,0.019889430750391044,,0.024169390392820417,,,0.027158686408542746,,,,,,,,
1990-06-29,,,0.012153744586148818,0.011868628867724567,0.01237178476798547,,0.017983740931749495,,0.015041644148523936,,,0.013308903509705233,,,,,,,,
1990-07-31,,,0.012153744586148818,0.015940762025487536,0.020367670131546646,,0.021435059210796775,,0.021751001335430065,,,0.02712628789626611,,,,,,,,
1990-08-31,,,0.012153744586148818,0.012433779439862425,0.01606424153163819,,0.014135293872296896,,0.010348528288471437,,,-0.008222531569251915,,,,,,,,
1990-09-28,,,0.012153744586148818,0.010719830392053042,0.016629352773610776,,0.010534366928747652,,0.010348528288471437,,,0.0026331716707774736,,,,,,,,
1990-10-31,,,0.012153744586148818,0.029179563979673855,0.021292010642961882,,0.034100315701111016,,0.010348528288471437,,,0.02714429726695392,,,,,,,,
1990-11-30,,,0.012153744586148818,0.014908116937112005,0.017614611628600514,,0.024604980721284888,,0.010348528288471437,,,0.07644679902960329,,,,,,,,
1990-12-31,,,0.012153744586148818,0.016389706593705824,0.019614295897354833,,0.02257657590940291,,0.010348528288471437,,,0.020226639377909097,,,,,,,,
1991-01-31,,,0.012153744586148818,0.015269907116040442,0.01641859350947299,,0.024302065663488456,,0.010348528288471437,,,0.041296882145008894,,,,,,,,
1991-02-28,,,0.012153744586148818,0.015882213035528107,0.01771139990794746,,0.02035076109350635,,0.010348528288471437,,,0.01070015088756496,,,,,,,,
1991-03-29,,,0.05087318992987784,0.007800695345069072,0.00816494136791404,,0.008961505352517607,,0.09920885942310806,,,0.016108633846963885,,,,,,,,
1991-04-30,,,0.011977160293364366,0.01680140674295617,0.02173023675997973,0.025071616359491962,0.02448320626416686,0.02698841393698736,0.027848915723294763,0.028974114506510475,0.01963007579207848,0.031977537087555984,,,,,,,,
1991-05-31,,,0.014773645798331752,0.01626474286805554,0.018191681113202768,0.019956164226485686,0.0200030876815884,0.02040638826548693,0.021292021161651544,0.02195059409306374,0.02187591233751444,0.023292172224504557,,,,,0.008848876132490524,,,
1991-06-28,,,0.005763892062826001,0.0028688694142447705,-0.0028755421119419098,-0.008634553941934122,-0.009208243230166118,-0.00797355816035521,-0.01048468753528326,-0.013985831010793716,-0.013786094099885777,-0.0149899457223482,,,,,0.008848876132490524,,,
1991-07-31,,,0.011494269290463462,0.013377383871989593,0.014937193569179693,0.01384485276651788,0.016969019282459245,0.014581953746329304,0.01575595937666786,0.019079391998373527,0.01762785170267511,0.018796442910101227,,,,,0.008848876132490524,,,
1991-08-30,,,0.006842913377897294,0.008002421363197685,0.01037277865144332,0.012944653645284266,0.01696081048021673,0.020400325147816988,0.023264179274556554,0.025735248204073923,0.02759905440057003,0.028213542943399183,,,,,0.008848876132490524,,,
1991-09-30,,,0.013850778337322298,0.02023828153420687,0.026428016788927828,0.032348915795485045,0.03282367638571534,0.03148028854840012,0.030729070437852207,0.029550859072748594,0.02950082399475855,0.030848801455584402,,,,,0.008848876132490524,,,
1991-10-31,,,0.016217869859039412,0.028293068347835466,0.04010634926563481,0.047265549227493965,0.051703337494982134,0.05276574180719956,0.054581412113854894,0.03865307449956571,0.04053700525182128,0.03945819290759203,,,,,0.008848876132490524,,,
1991-11-29,,,0.006787736799415147,0.011690724944398162,0.00906948567121259,0.011190313647062617,0.00866664673838216,0.006898823269872739,0.006451591775799877,0.01544957229630472,0.009561370315025122,0.009464542453153446,,,,,0.008848876132490524,,,
1991-12-31,,,0.01871214240984861,0.021028934821318075,0.027824175029205624,0.024941978881764127,0.028857952226751273,0.03477172629157955,0.02128985210857447,0.02263220826694905,0.026417886879190354,0.034099547243625156,,,,,0.008848876132490524,,,
1992-01-31,,,-8.051448732104193e-05,-0.012494304336146612,-0.0255166179752721,-0.031047670275935274,-0.03432289708056538,-0.037833842349656026,-0.03434291135215412,-0.032238245961149124,0.007537841686747315,-0.03570212003312752,,,,,0.008848876132490524,,,
1992-02-28,,,0.007202333581899161,0.008130910822607366,0.005590106647241996,0.005751509725817241,0.0063725750114011735,0.007699591084921353,0.011881612379920827,0.011268650018594804,0.007537841686747315,0.006211250373912648,,,,,0.008848876132490524,,,
1992-03-31,,,0.006750592977274412,0.006293139459360409,0.005136150938705005,0.005470551404445697,0.00871329439453239,0.012154889029160093,0.01785258406055491,0.019451291594306336,0.007537841686747315,0.025686760710749216,,,,,0.008848876132490524,,,
1992-04-30,,,0.014199466689554813,0.0233908101999578,0.029442591894465037,0.03439216922505514,0.03799763707747459,0.04045254265481181,0.04025322488936186,0.04293105412800096,0.007537841686747315,0.03837164510798843,,,,,0.008848876132490524,,,
1992-05-29,,,0.007316669397858599,0.011964971442242085,0.015309636221355815,0.016426171909115286,0.019738483702333973,0.018570647956310256,0.01800557962188479,0.017452578086706843,0.007537841686747315,0.02776152965293325,,,,,0.008848876132490524,,,
1992-06-30,,,0.01037199314364554,0.014402175074387532,0.02816266834978773,0.03173869024710727,0.03036849965320841,0.030416835416106208,0.029548066877716057,0.030755076431044557,0.046871199605035316,0.019122846064835386,,,,,0.008848876132490524,,,
1992-07-31,,,0.010020695841686822,0.024790928776008154,0.027756259576834322,0.034327422373487515,0.041040877251419,0.04726605754229528,0.047495093148631894,0.04856555398759924,0.014432448236454738,0.04934986122848367,,,,,0.008848876132490524,,,
1992-08-31,,,-0.00011918387468340089,-0.0229357406916123,-0.03740819125825261,-0.04316244984893908,-0.048049924714709834,-0.04932938631426427,-0.04668483171417784,-0.04609160330667604,0.006960579552361734,-0.03416055468904046,,,,,0.008848876132490524,,,
1992-09-30,,,0.005980790268560026,0.012077609655473375,0.013133341813494027,0.010673145442173794,0.011921253167491694,0.01127850520758765,0.01099283790704016,0.012636701003281684,0.006960579552361734,0.00969352863142903,,,,,0.008848876132490524,,,
1992-10-30,,,0.0031930561883832965,0.006297673630988299,0.00680041390443589,0.006867113185331344,0.013169284903297529,0.010149964902826627,0.01187622649051348,0.013951717220042225,0.006960579552361734,0.01348235974622115,,,,,0.008848876132490524,,,
1992-11-30,,,0.004705067414560874,0.004451268619172426,0.004516405508744661,0.0010131444111969644,-0.007095995432319254,-0.004250161934616597,-0.006997868426372065,-0.008558624508784867,0.006960579552361734,0.013965758839537538,,,,,0.008848876132490524,,,
1992-12-31,,,0.004200250464612032,0.00990204885522282,0.012901032716305594,0.016961202113567744,0.01736762303642583,0.017090787647546603,0.01733739086908011,0.016774458373986566,-0.006211195058638016,-0.008130971974079144,,,,,0.008848876132490524,,,
1993-01-29,,,0.0018950673003466727,-0.0054702102111710196,-0.0013159735226646741,0.014548793655205389,0.01580161798328756,0.00854045160693323,0.020209589085184575,0.024854615543112482,0.028898765217662905,0.028845795369426334,,,,,0.008848876132490524,,,
1993-02-26,,,0.010723189432443806,0.020158493797414783,0.028905497987121893,0.03421898203722205,0.04059431410502693,0.04747870323361784,0.048599847557938204,0.048996934909647946,0.049324383260949185,0.050710663353151185,,,,,0.008848876132490524,,,
1993-03-31,,,0.005508461978625043,0.010168476761353195,0.015610742074007117,0.015632640423926484,0.017116928114030754,0.01651499192069946,0.018774575337729763,0.019285875050134498,0.01984311620498354,0.01948441631367217,,,,,0.008848876132490524,,,
1993-04-30,,,0.0061236309147874035,0.01113868762217158,0.010267898274291648,0.00974212001255373,0.010048141433930567,0.015195669403073802,0.012124022782526831,0.013787502229984096,0.01815171342080585,0.022635381849443754,,,,,0.008848876132490524,,,
1993-05-31,,,0.004193578223375516,0.003663222235653251,0.0022679127823136266,0.0007696981540292116,0.002110047378110909,0.004732226670462698,0.006375126940055472,0.0059629949653852155,0.00508340499476337,0.004360078348427456,,,,,0.008848876132490524,,,
1993-06-30,,,0.004990429808744363,0.008924492905655834,0.009727362778145274,0.00974212001255373,0.010653992683101058,0.012432262065065198,0.014512606064711117,0.016141315609018644,0.017772447532731536,0.01869659464596767,,,,,0.008848876132490524,,,
1993-07-30,,,0.006876678051276413,0.009656105350972206,0.014022096585378745,0.018549919699387327,0.021606634552333717,0.024946398613601106,0.028162543727314058,0.03287877128274115,0.03747573122769452,0.042106624494837326,,,,,0.008848876132490524,,,
1993-08-31,,,0.006277806790546604,0.00680162922814126,0.009359482958814367,0.01077859467849946,0.014571041543862757,0.017569984425731062,0.01957852455690973,0.020263653266528098,0.022702948581385784,0.023871020907085205,,,,,0.008848876132490524,,,
1993-09-30,,,0.003419024993427511,-0.006099651150083282,-0.00045719962321923933,-0.005489653862904828,-0.008545510083042626,-0.0038452175045070314,-0.005164589346371232,-0.005540272523844551,-0.007747011462871935,-0.008731878491930134,,,,,0.008848876132490524,,,
1993-10-29,,,0.002678284972031962,0.012126754986040171,0.01476194689369433,0.01718111702034897,0.019770932055791116,0.02155884989076755,0.02498159375306751,0.026579393324947794,0.02859235800833371,0.03085588078965091,,,,,0.008848876132490524,,,
1993-11-30,,,0.0028844981039372747,-0.0009241669800078667,-0.004547229280462086,-0.007726884305145776,-0.010191828287184337,-0.012301941186040085,-0.013640428801942437,-0.010777231590113857,-0.015943899655730356,-0.01720999108604983,,,,,0.008848876132490524,,,
1993-12-31,,,0.003053487060555542,0.006029305448085701,0.008541957493312635,0.011572236048593053,0.013148578708032327,0.014322161005531074,0.014481297316268845,0.014227762428385646,0.015865050249077105,0.015609596589601824,,,,,0.008848876132490524,,,
1994-01-31,,,0.004801293028587285,0.009043388736765669,0.011261000981967492,0.013730221072871758,0.015818665594180655,0.017476886276938206,0.019506624871672228,0.019631246440748425,0.026169762262749904,0.02787809530335378,,,,,0.008848876132490524,,,
1994-02-28,,,-0.0005521346121903216,-0.012468637801771315,-0.018815363023889163,-0.020382286355814308,-0.026975893141756024,-0.03168021464327353,-0.03087649380225153,-0.035302078259148335,-0.03903989073138478,-0.04354877581479329,,,,,0.008848876132490524,,,
1994-03-31,,,0.002118093507827257,-0.007783393337144599,-0.01603832367639952,-0.022643362635667276,-0.02860210652029056,-0.036123285150116244,-0.0408082881792245,-0.04468489368750015,-0.047837195264387386,-0.05063171098723298,,,,,0.008848876132490524,,,
1994-04-29,,,0.004883186298066042,0.0018484617175174695,-0.0016002432258840021,-0.005965370512189894,-0.008392969663284343,-0.01136436249552536,-0.013571561149288196,-0.017892524279975994,-0.02225978903262724,-0.025392848830877498,,,,,0.008848876132490524,,,
1994-05-31,,,0.004666099318913397,0.0056915458104079145,0.0059473820586881665,0.0023672493379674735,-0.001747452491897666,-0.002602855770529268,-0.004509393661123018,-0.00821390702032757,-0.012296876858560395,-0.015418477755197557,,,,,0.008848876132490524,,,
1994-06-30,,,-0.005464989238408994,-0.014018125102491102,-0.018818530634866753,-0.027149592438231212,-0.027973266261730433,-0.032821520052678584,-0.04585780793206858,-0.04610590347988772,-0.04428773449813196,-0.044549529607129906,,,,,0.008848876132490524,,,
1994-07-29,,,0.0024876100790190664,0.010431389362416223,0.0026712054653998518,0.00821969325558061,0.010570161933243996,0.011897870171834659,0.013080185709795277,0.012588570794839302,0.011938671901071961,0.012129028845799287,,,,,0.008848876132490524,,,
1994-08-31,,,0.0052318505075595245,0.0078022367583797615,0.010661541140146691,0.012786998471002694,0.013080539843401694,0.013883831027478132,0.015054476992068803,0.018129441436986134,0.019819213141055232,0.02081615519866269,,,,,0.008848876132490524,,,
1994-09-30,,,0.0009373879364452586,-0.005467119681008402,-0.013457931330071744,-0.020206065367615617,-0.0252889594042985,-0.03057768632757269,-0.03590945344444533,-0.04014872685057006,-0.044661000134027684,-0.04888631098544191,,,,,0.008848876132490524,,,
1994-10-31,,,0.0010253580379054718,6.380053262385151e-05,-0.0007164808255601189,-0.002871429661295997,-0.004195750311611255,-0.004041125520554491,-0.004000782399621547,-0.003966742308655043,-0.003714268085100265,-0.0032221553615820004,,,,,0.008848876132490524,,,
1994-11-30,,,-0.00013074085760115197,-0.005334858473413885,-0.003713268173574307,-0.0020845647576673803,-0.0008955658614056049,0.0011619137296547735,0.004849378090977458,0.007772206470424964,0.008903417453045466,0.010798573935131197,,,,,0.008848876132490524,,,
1994-12-30,,,0.0008378586284331917,-0.0008378394223499058,0.005115703540784595,0.01029723581758915,0.014638820745759404,0.019681183676566554,0.025116281525970594,0.0295484187059506,0.0324808555791299,0.035430590727043465,,,,,0.008848876132490524,,,
1995-01-31,,,0.0028392340032368985,0.006149456969072354,0.0038602561315054344,-0.00014405575649644744,-0.002503242298010257,-0.005333588089357657,-0.006388277725568943,-0.009308073104309708,-0.011194559383517235,-0.013615173480698678,,,,,0.008848876132490524,,,
1995-02-28,0.0074362326856333245,0.009560225056622133,0.016984026953803955,0.026676101451896757,0.0321836716553119,0.033443165531752715,0.03478478701785461,0.037980342156226574,0.03953310653102107,0.04091977434367219,0.042990732655412485,0.043395061165777744,,,,,0.008848876132490524,,,0.0063369073942685095
1995-03-31,0.0063347453783584775,0.0064620091285139455,0.008802661510716944,0.009448130697905942,0.010591474455728585,0.011814553569431467,0.009825671672017419,0.01018496556274486,0.01001563853460284,0.008899495758503444,0.008708052404552954,0.00910957715808882,,,,,0.008848876132490524,,,0.00621535882345281
1995-04-28,0.006460510673857105,0.00720031757265812,0.008051732406530985,0.010484609569937554,0.013165233913173842,0.015477166911996548,0.01838740937132167,0.01734245764201318,0.018038225650290795,0.01880424515221095,0.01850963627419181,0.01669139105828458,,,,,0.008848876132490524,,,0.006142352081428548
1995-05-31,0.006970411264631895,0.009135532575170607,0.015320617925334486,0.026004374977075355,0.03558238041722327,0.04376316479068149,0.05067737868194789,0.051216716442243626,0.055135025860292605,0.05576544750570442,0.05625939112753797,0.05867369531330944,,,,,0.008848876132490524,,,0.006191029716598573
1995-06-30,0.0060296539923235465,0.006454882886676534,0.00609049467416437,0.004295660111728994,0.0009895540665368543,-0.002471789075588559,-0.0062708124621421975,-0.0035653302449385254,-0.004234380852485392,-0.006270940076139594,-0.007528817855993629,-0.01058469620829765,,,,,0.008848876132490524,,,0.006044919024291717
1995-07-31,0.006142352081428548,0.00571464802459434,0.004538078023865726,-0.00011227565732352065,-0.0028397153941851147,-0.0031708995577949743,-0.004190990079073442,-0.008816473791043025,-0.014248551484598365,-0.012120744318235965,-0.010946766072916348,-0.00467934466039038,,,,,0.008848876132490524,,,0.006093648526950934
1995-08-31,0.00624398823254669,0.006680199379113245,0.00868527148228792,0.01406007944429301,0.01915258580024466,0.02291657582488081,0.025529925798060748,0.02804587842358011,0.03068284436245104,0.03336539582422846,0.034292751965706754,0.03527214924548211,,,,,0.008848876132490524,,,0.006044919024291717
