Dates,1Y,2Y,3Y,4Y,5Y,10Y,spread
2000-03-31,0.0028000000000000004,0.0064823569948488985,0.01269091684249388,0.01604938691764024,0.01890597627583354,0.012702813688317438,0.009902813688317438
2000-04-28,0.0021,0.005388174475522475,0.011354741313782774,0.01580877844315898,0.019060990344899796,0.014568176759096607,0.012468176759096608
2000-05-31,0.0021,0.005886244456928794,0.010856671332376455,0.014222263796679003,0.018173604589617122,0.02058602782351962,0.01848602782351962
2000-06-30,0.0034000000000000002,0.00697882030658469,0.011447398524895102,0.015207633151211982,0.018166150525374854,0.025420090051323563,0.022020090051323563
2000-07-31,0.0027,0.00528768099133238,0.010260368408528946,0.014025073363431312,0.018472170948040503,0.024305057400050734,0.021605057400050733
2000-08-31,0.00475,0.008020459580904506,0.012960222105814751,0.015269829772305267,0.021370241670404085,0.02390733564460762,0.01915733564460762
2000-09-29,0.0048,0.007374423899938813,0.011414169499065954,0.01424352495221893,0.020339786065517694,0.02599278926563922,0.021192789265639222
2000-10-31,0.0040999999999999995,0.005883465118824378,0.010415463978740318,0.013267447403255358,0.019557806088325184,0.02672320712174453,0.02262320712174453
2000-11-30,0.0043,0.005286252046437942,0.010843310175169861,0.010063204886680218,0.01629692609468088,0.024064107809022572,0.019764107809022574
2000-12-29,0.00415,0.005236566471712793,0.009880076434287278,0.01122549311889405,0.01728751549861429,0.02270332793204094,0.01855332793204094
2001-01-31,0.0031,0.004091866112957915,0.008074046125411193,0.010257310710484323,0.014570430111759822,0.0284459133446546,0.0253459133446546
2001-02-28,0.0019500000000000001,0.0025468438629429654,0.005388755767331594,0.008673187745409839,0.012844301192052106,0.027273343968370625,0.025323343968370625
2001-03-30,0.00068,0.0020383831705048146,0.00468271161610016,0.0077703292634228194,0.011905360551560377,0.026305545259004998,0.025625545259004998
2001-04-30,0.00025,0.00182895039411731,0.0045437654766771335,0.007711600699409216,0.011548606518661596,0.028411663941192558,0.028161663941192558
2001-05-31,0.0001,0.0010996451436018017,0.0030872954271393997,0.0060995678179891575,0.009025764182046715,0.029278726797639792,0.029178726797639793
2001-06-29,0.0001,0.0010796570365256587,0.003227109786166288,0.005899948230774457,0.0079100645201929,0.025219889729138717,0.025119889729138718
2001-07-31,0.00016,0.0016791669174023565,0.0034661520691147956,0.006158251464297004,0.009044327453195977,0.02672158155706518,0.02656158155706518
2001-08-31,0.00043999999999999996,0.0012993403103303076,0.003835573487177028,0.007483843681111978,0.010137450035120605,0.02968962674811977,0.029249626748119772
2001-09-28,0.00026,0.0014792773328581518,0.0035361155058741215,0.007225087945400374,0.0128850017114235,0.02603928055662494,0.02577928055662494
2001-10-31,0.00043999999999999996,0.0020385604415162515,0.004144220956100337,0.007113702311127404,0.009907620928302538,0.02559830554840052,0.025158305548400522
2001-11-30,0.0005099999999999999,0.0025078521985040713,0.00522095481137151,0.008127794608938544,0.00991433911550433,0.025008877574192456,0.024498877574192456
2001-12-31,0.00046,0.0018787379343716709,0.00491259738000918,0.008398117732847293,0.011675849875629172,0.020248644278570177,0.01978864427857018
2002-01-31,0.00035000000000000005,0.002448103063126829,0.005590220078588747,0.011323091039183098,0.015166715736939024,0.016514654247417826,0.016164654247417826
2002-02-28,0.0003,0.0022983564542423153,0.005460853812682451,0.010019916450726002,0.013769270811737656,0.02281072834992584,0.02251072834992584
2002-03-29,0.00012,0.0008797572827261396,0.0040659705873972015,0.008232150641379998,0.012386049213682582,0.019713778785551486,0.019593778785551488
2002-04-30,0.00021,0.0008497412461251792,0.0040359507075328,0.007843380132972366,0.011799648579951362,0.02134352903854486,0.021133529038544863
2002-05-31,0.00021999999999999998,0.0012594768664505583,0.0036162172367451206,0.007843380132972366,0.011003533619268568,0.024501557685713923,0.024281557685713922
2002-06-28,0.0002,0.001179544116226641,0.002368134082402809,0.006199962144671894,0.010709648551277224,0.022445360424787758,0.02224536042478776
2002-07-31,0.00021,0.0006498371999008821,0.003636813218220407,0.00624892533002243,0.00966273973000498,0.022247964082534266,0.022037964082534268
2002-08-30,0.0001,0.0004999150176625876,0.0020689025365030547,0.004524715211018649,0.007484905494951464,0.02655749759899384,0.02645749759899384
2002-09-30,0.0002,0.0009996601412688541,0.0029674643888872596,0.005980014075057511,0.007023365063531737,0.023449579910983023,0.023249579910983025
2002-10-31,0.0002,0.0006998175580633824,0.0031474711471568173,0.003864900826624696,0.005519772592026705,0.020501766061519267,0.020301766061519268
2002-11-29,0.0002,0.0010995976803279605,0.003646343053578906,0.0046425776623126944,0.00538904650010605,0.02334613953830174,0.02314613953830174
2002-12-31,0.00029,0.0009096821858072986,0.0035965239471561217,0.004951948042577799,0.005378981874770015,0.017883006486283243,0.017593006486283244
2003-01-31,0.00029,0.0007097921251741854,0.0029276780125823444,0.004104502515287734,0.004951198625157506,0.016036202189666712,0.015746202189666714
2003-02-28,0.00029,0.0009096821858072986,0.0028476285639513453,0.003944741942805787,0.005240464053835657,0.016892232031455415,0.016602232031455416
2003-03-31,0.0004,0.0009995902072196384,0.0024979569663138566,0.0035356221729964544,0.005051311625078889,0.014127699606825694,0.013727699606825695
2003-04-30,0.00024,0.0009396808322517673,0.002028631837201501,0.0033064080932190326,0.004423335259782147,0.01194728722727547,0.01170728722727547
2003-05-30,0.00017999999999999998,0.0008197662813581791,0.001309361022967341,0.002807614887251523,0.003076557349022324,0.012191307310418911,0.012011307310418912
2003-06-30,0.0002,0.0014793147922208907,0.0036559582373461796,0.005250726731388995,0.0071325883532024695,0.013870006129766535,0.013670006129766534
2003-07-31,0.00025,0.001349391585921048,0.003286658634331129,0.005021700524110675,0.006016894224249699,0.017076437838570158,0.016826437838570157
2003-08-29,0.00046,0.003536111092912067,0.0072628412825755445,0.010601311116311431,0.01326616695953296,0.02065634917355054,0.02019634917355054
2003-09-30,0.0005,0.0033963273943805566,0.006256598273404062,0.009598355409059633,0.013587450171461086,0.017750136017243345,0.017250136017243345
2003-10-31,0.00035000000000000005,0.0027476612154127967,0.006696395550552672,0.010116369320861946,0.012186394159801623,0.019640298987144922,0.019290298987144922
2003-11-28,0.00024,0.0028576287750935966,0.004602509612240697,0.008586687888273617,0.011386480012158685,0.017398883082723623,0.017158883082723623
2003-12-31,0.00023,0.0022684652468088766,0.0043337754312577585,0.00889681987829893,0.014479526120292387,0.02062364731908921,0.020393647319089207
2004-01-30,0.0002,0.0013993803384622435,0.004574282987203478,0.00792149336613401,0.011340058548320068,0.018553379244844362,0.018353379244844363
2004-02-27,0.0002,0.0010995976803279605,0.0038559897988985478,0.006826468437300731,0.010417714189336399,0.018499657566284175,0.018299657566284176
2004-03-31,0.0002,0.002398331460574013,0.004832478161437462,0.00933402884919449,0.014636371311880069,0.019631508336984377,0.019431508336984378
2004-04-30,0.00034,0.002657810034373897,0.006497206181997054,0.010813400531661927,0.01332824478600177,0.02015887041808323,0.01981887041808323
