Dates,1Y,2Y,3Y,5Y,10Y,spread
2008-04-30,0.04952,0.047589581781008646,0.04710327296012182,0.09901992450666988,0.2589901736240181,0.2094701736240181
2008-05-30,0.05065,0.052509456936712426,0.05750927300000348,0.11017145975289291,0.2847478589338536,0.23409785893385363
2008-06-30,0.05347,0.059820346939131616,0.05998038852943302,0.11836930442211799,0.29667394615173837,0.24320394615173838
2008-07-31,0.05403,0.06004523396811197,0.05655991858455309,0.11536863835565678,0.2905443583855349,0.2365143583855349
2008-08-29,0.054400000000000004,0.05884337911048645,0.0564749541790185,0.1164461841531399,0.2941783819490262,0.23977838194902618
2008-09-30,0.0555,0.05666560176009074,0.05675900439130896,0.11209896523384238,0.2899346447260207,0.2344346447260207
2008-10-31,0.049,0.048027978096445385,0.03532398107337016,0.09941038948378958,0.30386007898849465,0.25486007898849466
2008-11-28,0.048799999999999996,0.051456904191142426,0.04355034791617164,0.10320131445757985,0.31322109935071396,0.26442109935071395
2008-12-31,0.0326,0.03536984533983014,0.03314471082313525,0.08443917851910165,0.22830500678429344,0.19570500678429345
2009-01-30,0.025300000000000003,0.03607315737573698,0.044753432176112405,0.09365597606262513,0.2607765648044094,0.23547656480440943
2009-02-27,0.0254,0.03965797969343805,0.047724573172073514,0.11096725487905568,0.27018170726521046,0.24478170726521045
2009-03-31,0.027000000000000003,0.04100116600460023,0.04828777382559228,0.11323621093924716,0.27491194372259686,0.24791194372259687
2009-04-30,0.025300000000000003,0.037042854364430486,0.043783735187418904,0.09845812779557261,0.2540641933903909,0.2287641933903909
2009-05-29,0.0246,0.03888883065653635,0.04956315780231248,0.11545750841169153,0.27586723604495245,0.25126723604495244
2009-06-30,0.029500000000000002,0.04859880008468927,0.044601929846107044,0.10450453118748251,0.2792020190269284,0.24970201902692843
2009-07-31,0.027800000000000002,0.048904326612705495,0.04882785786690769,0.1073563882014939,0.28677176034649177,0.2589717603464918
2009-08-31,0.0342,0.04999882464683664,0.0449766950547069,0.11105956809498602,0.29195221236580976,0.25775221236580975
2009-09-30,0.0354,0.049797998894838706,0.04430527391584442,0.10600390767362605,0.2853352747015449,0.24993527470154492
2009-10-30,0.0351,0.050471182804743435,0.04535845031619937,0.11076518782386097,0.28672899303732374,0.2516289930373237
2009-11-30,0.031200000000000002,0.043483003260164035,0.046339192995490774,0.10479944793939544,0.2863380489061035,0.2551380489061035
2009-12-31,0.0348,0.05114437723113584,0.044113262380910095,0.11067403411112448,0.2848358445246331,0.2500358445246331
2010-01-29,0.0322,0.04809468059086352,0.045653381116877806,0.1099315284894132,0.28485824374187385,0.25265824374187384
2010-02-26,0.030699999999999998,0.04589421855230261,0.044412967285582736,0.10527739087337301,0.2754033342602369,0.24470333426023688
2010-03-31,0.027000000000000003,0.043513122278971236,0.044332330057654246,0.10655389003855482,0.26209732946390585,0.23509732946390585
2010-04-30,0.0265,0.042261385182622735,0.03797465016723327,0.10267652124034456,0.2616765597922368,0.2351765597922368
2010-05-31,0.0275,0.042060622140745234,0.036332935493964325,0.10785914637921974,0.26785138041509976,0.24035138041509976
2010-06-30,0.030899999999999997,0.043195739125230885,0.03999301103881166,0.10359183192993918,0.2659258135713236,0.23502581357132363
2010-07-30,0.031200000000000002,0.041554920588905794,0.0396092609993445,0.10245214690478857,0.25831242353526285,0.22711242353526284
2010-08-31,0.0313,0.03778946504409411,0.036043598176525166,0.091450360205901,0.23257543650535206,0.20127543650535207
2010-09-30,0.028399999999999998,0.03499313770914469,0.034985012599902804,0.08415943634911219,0.22063668191794378,0.19223668191794377
2010-10-29,0.027800000000000002,0.034607511482346864,0.033921030500813146,0.09341912458125522,0.23739448066395655,0.20959448066395656
2010-11-30,0.027999999999999997,0.03402511764679934,0.032565004738822206,0.09612571461368646,0.2383479982394773,0.2103479982394773
2010-12-31,0.028900000000000002,0.03741192987974454,0.03382180106003385,0.10022423974138625,0.24213430556241072,0.21323430556241071
2011-01-31,0.0333,0.04260456969720468,0.04114593742021769,0.09926828021404349,0.24542300456589222,0.21212300456589223
2011-02-28,0.034,0.0386504066076212,0.04095801820920683,0.09650381448298236,0.24687656340096253,0.21287656340096253
2011-03-31,0.0342,0.0374921698171177,0.03874319956983448,0.09152568212591417,0.23686556290744476,0.20266556290744475
2011-04-29,0.0348,0.03768408221720122,0.039127923340349036,0.08988877127687159,0.23734584723613636,0.20254584723613636
2011-05-31,0.0341,0.0360441677625357,0.03623619127442994,0.08403781401238514,0.22444844137325246,0.19034844137325246
2011-06-30,0.0356,0.03729712433650068,0.03845296882854518,0.0858532498244606,0.22346862956554864,0.18786862956554864
2011-07-29,0.0368,0.03845252287152072,0.03874052351469591,0.08373291878208552,0.21435442152757683,0.17755442152757683
2011-08-31,0.0346,0.034208180670258014,0.03469135181843508,0.07488646591678369,0.2009356472880605,0.1663356472880605
2011-09-30,0.0349,0.03565713409850095,0.03469126777001445,0.0750774283068398,0.20766764929196102,0.17276764929196103
2011-10-31,0.0351,0.034498040407567356,0.03449804040756736,0.07478926481747133,0.20141592647611284,0.16631592647611285
2011-11-30,0.0339,0.03333805961051041,0.033047882118385,0.07180001712054537,0.1985432378310062,0.1646432378310062
2011-12-30,0.034,0.03304789147336645,0.03208034305323797,0.07151138232354626,0.20192001695467493,0.16792001695467493
2012-01-31,0.0339,0.03314460794909346,0.03324133377980194,0.07180001712054537,0.1985432378310062,0.1646432378310062
2012-02-29,0.034300000000000004,0.03391822754940042,0.03411155765936062,0.07266735465712748,0.20046243484240664,0.16616243484240664
2012-03-30,0.034699999999999995,0.03527094995109313,0.03527072598064469,0.07700644067644538,0.20670059161503113,0.17200059161503112
2012-04-30,0.034300000000000004,0.03391822754940042,0.03411155765936062,0.07315018986584604,0.19901634769439894,0.16471634769439894
2012-05-31,0.0331,0.03275757360583397,0.03266078223954828,0.07064200028945963,0.1937305788128491,0.16063057881284912
2012-06-29,0.0331,0.032370389401740245,0.03246719013750142,0.07073933448741604,0.18746084908558852,0.15436084908558853
2012-07-31,0.028399999999999998,0.028198663812152212,0.02810143011087478,0.062033198070216386,0.16283353794437538,0.13443353794437538
2012-08-31,0.0281,0.027128752585448637,0.02683676760879014,0.05931531303261911,0.15653630970008434,0.12843630970008435
2012-09-28,0.028399999999999998,0.02780971009641839,0.026739751604202104,0.05892568766401843,0.15605023571924176,0.12765023571924175
2012-10-31,0.0277,0.027517895503094025,0.027128695794686797,0.05805109510131548,0.15168279094981255,0.12398279094981254
2012-11-30,0.028399999999999998,0.028004196409597344,0.02800419640959735,0.059410580070752256,0.15507705038930863,0.12667705038930863
2012-12-31,0.027800000000000002,0.028198805702542247,0.027809700639267236,0.06290838648503902,0.16477246184768657,0.13697246184768658
2013-01-31,0.0275,0.027323305118930358,0.027225986253591523,0.060773393237362555,0.1628406983500908,0.1353406983500908
2013-02-28,0.0263,0.025960101669531624,0.025960101669531624,0.057276390246557715,0.1546043871100193,0.12830438711001932
2013-03-29,0.0255,0.02498526220462816,0.024497585788410166,0.0527008333418187,0.14878769046457857,0.12328769046457858
2013-04-30,0.0256,0.02449762383128916,0.024009709550582632,0.05260389535520264,0.14684392056756107,0.12124392056756107
2013-05-31,0.026600000000000002,0.028199601363117353,0.0278098142207936,0.060675497531585715,0.16429444216884243,0.1376944421688424
2013-06-28,0.026699999999999998,0.029853084898967593,0.028976363281903922,0.06940628966995457,0.1797622476887661,0.1530622476887661
2013-07-31,0.0269,0.02926935128390352,0.03053149777034011,0.07114793102049924,0.1855547016230473,0.1586547016230473
2013-08-30,0.0265,0.028102377299654212,0.030921888727148086,0.07086041211731264,0.1908727622783386,0.1643727622783386
2013-09-30,0.0264,0.028394438187893455,0.028977129410618647,0.06679150482408153,0.18606120305795734,0.15966120305795733
2013-10-31,0.026600000000000002,0.027810306957995336,0.029074637597546367,0.06659806614015308,0.18364521426534358,0.15704521426534357
2013-11-29,0.0269,0.02985275349524526,0.032570346005174555,0.0757878459758979,0.19567041277086317,0.16877041277086316
2013-12-31,0.026699999999999998,0.02864708208083745,0.02974493141068861,0.07420482363272865,0.19327684465057043,0.16657684465057043
2014-01-31,0.026680000000000002,0.028958403727047777,0.030036321920831485,0.07337940802640308,0.19641478109328242,0.1697347810932824
2014-02-28,0.0265,0.028063447480384415,0.03008588537538874,0.06960248761455272,0.18981762995280332,0.16331762995280333
2014-03-31,0.026550000000000004,0.02875427647993382,0.029929665487971567,0.07042501979454692,0.190633820385901,0.16408382038590097
2014-04-30,0.02665,0.028637409559719027,0.029949123485452034,0.07090970378096749,0.19063212318988662,0.1639821231898866
2014-05-30,0.026550000000000004,0.02807313390534515,0.029006412954189265,0.06620953937314597,0.179050616980156,0.152500616980156
2014-06-30,0.02605,0.026593436449066185,0.027090028491376296,0.0625654290610105,0.17030775165963496,0.14425775165963498
2014-07-31,0.02389,0.02478075660827526,0.026156238327723395,0.061437864033967976,0.16484540909522155,0.14095540909522156
2014-08-29,0.02349,0.024917698991625253,0.02632224678213705,0.06050372386846836,0.1638293674587091,0.1403393674587091
2014-09-30,0.02205,0.022436508711395884,0.023736924653992283,0.055235306934562536,0.15798960260274772,0.13593960260274773
2014-10-31,0.020819999999999998,0.02099802936557916,0.022065304096049593,0.049783490243916095,0.14858360536787144,0.12776360536787143
2014-11-28,0.02027,0.020224113235803667,0.021380321999478563,0.0486032205187624,0.14542780721114387,0.12515780721114386
2014-12-31,0.020720000000000002,0.020900102485232448,0.020821720297116104,0.050734159849473534,0.14420054178318886,0.12348054178318886
2015-01-30,0.0197,0.01948885268002219,0.019498659534032604,0.04282054880497027,0.12021151900426476,0.10051151900426476
2015-02-27,0.020030000000000003,0.020224145517961784,0.020380932932543505,0.04381836825835955,0.12851428370769924,0.10848428370769923
2015-03-31,0.01707,0.016906280163032656,0.017240559464716074,0.0382250372864881,0.12410877453767534,0.10703877453767534
2015-04-30,0.01752,0.018213307856005903,0.019411268037072375,0.04647064628464171,0.1380452252190535,0.12052522521905348
2015-05-29,0.01692,0.017329057892837372,0.017790982102528198,0.04294624150382796,0.13303888356630073,0.11611888356630072
2015-06-30,0.01618,0.017998023992868414,0.019323880214085508,0.04907092911093119,0.13979877010524605,0.12361877010524605
2015-07-31,0.015739999999999997,0.017762478675252324,0.019255648076917833,0.04794598027687511,0.13902485652431334,0.12328485652431334
2015-08-31,0.015899999999999997,0.01725089763306519,0.018577805210897073,0.043829802020621915,0.1314726752170381,0.1155726752170381
2015-09-30,0.01517,0.015548553862901845,0.015981764835995782,0.03878067609356116,0.1190297114281186,0.1038597114281186
2015-10-30,0.01564,0.01675916810839491,0.016876963981903255,0.03979891729477597,0.12004663603467192,0.10440663603467192
2015-11-30,0.01707,0.018125109142043478,0.018026624861117627,0.04407236572197222,0.12506264219624447,0.10799264219624446
2015-12-31,0.01629,0.01653261557328505,0.016699821019822862,0.040790634338497785,0.11617432357022324,0.09988432357022324
2016-01-29,0.01546,0.015617429897574243,0.015627263156108167,0.03769918047923311,0.11177971105706946,0.09631971105706946
2016-02-29,0.01462,0.014395883781146007,0.014425451355320185,0.03381619498229908,0.0999703977089182,0.08535039770891821
2016-03-31,0.01482,0.014514167869997815,0.01384392891416572,0.03393462923025775,0.10090402720537489,0.08608402720537489
2016-04-29,0.014769999999999998,0.014425465051035095,0.014159331821249087,0.03365872748858126,0.10100249989397744,0.08623249989397744
