Date,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY11,SVENY12,SVENY13,SVENY14,SVENY15,SVENY16,SVENY17,SVENY18,SVENY19,SVENY20,SVENY21,SVENY22,SVENY23,SVENY24,SVENY25,SVENY26,SVENY27,SVENY28,SVENY29,SVENY30
1963-09-30,0.002921195621863625,0.003303830996137374,0.003135884745184219,0.002748866923133816,0.002353733972591426,0.002008503305440443,0.0017175667631895031,,,,,,,,,,,,,,,,,,,,,,,
1963-10-31,0.001974539568428088,0.0015241977440889382,0.0015061720731864541,0.001483972733870877,0.0012636672493045592,0.0008504932578700799,0.00029628525867338347,,,,,,,,,,,,,,,,,,,,,,,
1963-11-30,0.002428462406718893,0.0021310181207347986,0.0018177398251339827,0.002204738807897852,0.0031484902988705237,0.0044168425281508675,0.005849761641858775,,,,,,,,,,,,,,,,,,,,,,,
1963-12-31,0.0021986957582427295,0.0010624795594507274,0.0005986071352843549,0.00035244452399536087,0.00014387462368051104,-5.8372559009043295e-05,-0.00025040507967110715,,,,,,,,,,,,,,,,,,,,,,,
1964-01-31,0.003932202064778709,0.004100544901529801,0.0038570611353800203,0.003513053287665185,0.0031530651336298663,0.0027987965959405336,0.002445939336084157,,,,,,,,,,,,,,,,,,,,,,,
1964-02-29,0.0017210886874596228,0.0005030299025032277,0.0006002624197566327,0.0008504278691578771,0.0011002700020597226,0.0013347924420245964,0.0015581909978032815,,,,,,,,,,,,,,,,,,,,,,,
1964-03-31,0.001996477168602302,0.0014469982542864087,0.0008624576828647009,0.00027631350984406804,-0.0003047173642929185,-0.0008618543164577868,-0.0013970068937473835,,,,,,,,,,,,,,,,,,,,,,,
1964-04-30,0.004435539505660051,0.00585270545017026,0.005843023068560984,0.005579499168791282,0.0052889143663075715,0.004985449724990441,0.004694019309507598,,,,,,,,,,,,,,,,,,,,,,,
1964-05-31,0.0028354031143207484,0.00346732960453218,0.004359414024901583,0.005186895858173175,0.005943925728994307,0.006657473692154199,0.0073337142751275855,,,,,,,,,,,,,,,,,,,,,,,
1964-06-30,0.0036003654039657956,0.0043582693443543225,0.004853710366917253,0.005230218191952927,0.005549798498973088,0.0058472199805011255,0.006116088306280331,,,,,,,,,,,,,,,,,,,,,,,
1964-07-31,0.0033000415685926206,0.0050179542672983924,0.005636820341564397,0.0050985815058309444,0.0037367100617201102,0.0018404370304261589,-0.0003649386021977661,,,,,,,,,,,,,,,,,,,,,,,
1964-08-31,0.001848822909518051,0.001311497627769639,0.0011520227086458368,0.0012974489613584324,0.0016642792212555086,0.0021915689990542474,0.002829001963720486,,,,,,,,,,,,,,,,,,,,,,,
1964-09-30,0.0025800301412821853,0.00198882009396224,0.0018873115362806304,0.0023598960538372747,0.0032791249357289813,0.004497637056531418,0.00589893301679276,,,,,,,,,,,,,,,,,,,,,,,
1964-10-31,0.002755355592309995,0.0029793680598285298,0.003180405957789779,0.0033062890856260315,0.003372144376235237,0.003399299797818711,0.0034047270322150945,,,,,,,,,,,,,,,,,,,,,,,
1964-11-30,0.0008734039416012516,-0.00010598469633387815,-0.00042402612210707037,-0.0002918899407005937,4.896187639036417e-05,0.0004710062104604973,0.0009180656484378251,,,,,,,,,,,,,,,,,,,,,,,
1964-12-31,0.0048738233682669736,0.00539190169531577,0.00507180643947902,0.004649173376825801,0.004220386789786252,0.003801156771965328,0.003388275911571699,,,,,,,,,,,,,,,,,,,,,,,
1965-01-31,0.0025303670981000697,0.003682841857743773,0.005082260281818194,0.005648126805512674,0.005365729659193573,0.004352590521676743,0.0027138983291255248,,,,,,,,,,,,,,,,,,,,,,,
1965-02-28,0.002108484794106378,0.0013971641270666539,0.0010101172362283076,0.000905081004049074,0.0010441045700117018,0.001375732732792198,0.0018717415795974424,,,,,,,,,,,,,,,,,,,,,,,
1965-03-31,0.003976520097535966,0.003659956258603982,0.0028614205232579963,0.002255072661084203,0.002094954682002555,0.002430172244138268,0.0032199776446446182,,,,,,,,,,,,,,,,,,,,,,,
1965-04-30,0.003223654550305569,0.003495380321375931,0.0036998790154880077,0.004003841020483665,0.004358992285732687,0.004724869237482532,0.005085274570208816,,,,,,,,,,,,,,,,,,,,,,,
1965-05-31,0.002992443464123504,0.003221950021805032,0.003174935440790816,0.0031129423748094804,0.0030689177121839177,0.003021401984134056,0.002978653427627529,,,,,,,,,,,,,,,,,,,,,,,
1965-06-30,0.003939704601523633,0.004614251964880479,0.004784137213346604,0.004619187388938304,0.004341663468995485,0.004036899285018831,0.003735553032281768,,,,,,,,,,,,,,,,,,,,,,,
1965-07-31,0.002692299200597094,0.0019610177491436983,0.0016897524513940646,0.0016192670702602655,0.001601574688396643,0.001597792508179049,0.0015923015169079032,,,,,,,,,,,,,,,,,,,,,,,
1965-08-31,0.002050375911372818,0.0011236117326872952,0.000746346014679111,0.0006662100965937683,0.000655964727007306,0.0006588641879290748,0.0006575746893415609,,,,,,,,,,,,,,,,,,,,,,,
1965-09-30,0.0011239279320360382,0.0006262103736269066,0.0006979467859650039,0.0004312827950386859,-0.0002698116123568724,-0.001395362614245911,-0.002927901283438075,,,,,,,,,,,,,,,,,,,,,,,
1965-10-31,0.003731938904040053,0.003562628409946123,0.0023476450180573497,0.001138892712255389,0.00031111515359538965,-5.560465655418341e-05,4.195402570738929e-05,,,,,,,,,,,,,,,,,,,,,,,
1965-11-30,0.0025706589533536378,0.0014562216553923142,0.0007660696027551709,0.00044553964988306143,0.00023553040371579586,5.816850849786701e-05,-0.00010921001791407175,,,,,,,,,,,,,,,,,,,,,,,
1965-12-31,-0.0012004967242669026,-0.005055522997133058,-0.007628825768297365,-0.009954179642799632,-0.012149843909602262,-0.014242381644194361,-0.01622676889513708,,,,,,,,,,,,,,,,,,,,,,,
1966-01-31,0.004263611033106908,0.003599027746046358,0.002862855260967427,0.0021468143824200404,0.0014618385593103522,0.000808717882417047,0.0001859329062535323,,,,,,,,,,,,,,,,,,,,,,,
1966-02-28,0.0036664220441772364,0.0017604549015887289,-0.00013222161181762986,-0.0019520320510892676,-0.003690594269772897,-0.00534730168256905,-0.006917920834821089,,,,,,,,,,,,,,,,,,,,,,,
1966-03-31,0.00463589826281426,0.007209677071406686,0.009694849495488933,0.012059167754394248,0.014317111130456823,0.016478166934427586,0.018539676421911472,,,,,,,,,,,,,,,,,,,,,,,
1966-04-30,0.002933177192707216,0.0027181029844974922,0.002485875940747285,0.0022628931510520573,0.002043411808543965,0.0018364406921057028,0.0016344615074853589,,,,,,,,,,,,,,,,,,,,,,,
1966-05-31,0.00199905438247236,0.001464842798178262,0.0009745532632735635,0.0005101510907020513,6.924782693144817e-05,-0.00034980691234117524,-0.0007522371519343774,,,,,,,,,,,,,,,,,,,,,,,
1966-06-30,0.0038950281435389355,0.002370848407338717,0.0008828358975300011,-0.0005372108342889579,-0.001889476710350561,-0.0031808877337535565,-0.004398064882475497,,,,,,,,,,,,,,,,,,,,,,,
1966-07-31,0.0031144769133480666,0.0018152016471975696,0.00027907471644114554,-0.001210829148304323,-0.002625784865437053,-0.0039718439002208806,-0.005253068735806716,,,,,,,,,,,,,,,,,,,,,,,
1966-08-31,-0.00031102131255856955,-0.004163103221303657,-0.007566297751740644,-0.010760752865977103,-0.013773860611384421,-0.01660988571033327,-0.019284172725023904,,,,,,,,,,,,,,,,,,,,,,,
1966-09-30,0.006430288579874162,0.009815109061513935,0.013066299388650192,0.016167090283023107,0.019118446365770397,0.021934594979441127,0.024619944104316522,,,,,,,,,,,,,,,,,,,,,,,
1966-10-31,0.0049966124978696414,0.006216251590009585,0.007409274462772463,0.008549527108601674,0.009641921730094528,0.010679675734353383,0.011666650230250531,,,,,,,,,,,,,,,,,,,,,,,
1966-11-30,0.004293980687029996,0.0034970670178345823,0.002626512896172899,0.0017956651173102445,0.0010090942584359067,0.00025720576386982974,-0.00045180247322560216,,,,,,,,,,,,,,,,,,,,,,,
1966-12-31,0.008442749306286287,0.013176322264008462,0.01784795646015472,0.02233676528758906,0.02664257004437014,0.03077743103738345,0.034739986844440685,,,,,,,,,,,,,,,,,,,,,,,
1967-01-31,0.007110180078515476,0.008594823500159781,0.009354881136455188,0.010017613960188151,0.010639190279566352,0.01123570673645739,0.011798736444665467,,,,,,,,,,,,,,,,,,,,,,,
1967-02-28,0.002835641531281604,0.001395384731684743,0.0005475622045231937,-0.00023014577126288064,-0.0009736475942501,-0.001691976214942216,-0.0023740222173915786,,,,,,,,,,,,,,,,,,,,,,,
1967-03-31,0.008343908899014043,0.012829302095095193,0.015204352727412442,0.017094236591405756,0.01883228673216594,0.020488352754852307,0.02206321799501647,,,,,,,,,,,,,,,,,,,,,,,
1967-04-30,0.003139946830355196,0.0012888930371334525,-0.0015570749861295765,-0.004831126620818007,-0.008124577751187611,-0.011306911660022984,-0.014346582337167926,,,,,,,,,,,,,,,,,,,,,,,
1967-05-31,0.002770653758491197,0.0016912726659467528,0.0016206615872350976,0.0019204602882303217,0.002300529287950708,0.002673152751775998,0.003038776004958283,,,,,,,,,,,,,,,,,,,,,,,
1967-06-30,-0.0030438360128396693,-0.008750040817212597,-0.012390995727215207,-0.015427114164044214,-0.01821925921822943,-0.020849258545289136,-0.02333377340184993,,,,,,,,,,,,,,,,,,,,,,,
1967-07-31,0.002966578473275619,0.005205704334583883,0.0073143089823762665,0.009316183401666461,0.01122151642531679,0.013044590444594755,0.01477136645932285,,,,,,,,,,,,,,,,,,,,,,,
1967-08-31,0.002824352430502842,0.0005416667433263746,-0.001713116678918735,-0.003863727940824305,-0.005910930164508799,-0.007851465260087048,-0.009690008488939673,,,,,,,,,,,,,,,,,,,,,,,
1967-09-30,0.003054093715048066,0.0031043861538151345,0.0031077748407310015,0.003095639670340633,0.0030823866470331097,0.0030678283006838683,0.003054873990065483,,,,,,,,,,,,,,,,,,,,,,,
1967-10-31,0.0031440922277316567,0.0009358561849324888,-0.0022367318251445595,-0.005542282338869084,-0.00874965595440685,-0.011798753294079886,-0.014681874887211595,,,,,,,,,,,,,,,,,,,,,,,
1967-11-30,0.0023417572999144595,0.002863369877690689,0.0026243446943849057,0.00211788375057998,0.0015745370429543785,0.001045538019951892,0.0005441659345538162,,,,,,,,,,,,,,,,,,,,,,,
1967-12-31,0.0034211467830578485,0.0022057121788637874,0.0019613866785389684,0.002047803114499836,0.0022082627559982366,0.002372134945878043,0.002530093208657613,,,,,,,,,,,,,,,,,,,,,,,
1968-01-31,0.00819148952104416,0.010083838441720063,0.011804192961820876,0.013392641404700752,0.014875439996245595,0.01626472179777293,0.017579410719644497,,,,,,,,,,,,,,,,,,,,,,,
1968-02-29,0.003289243632957992,0.002188744039155373,0.0019116704628747993,0.0018726270055821053,0.0018825533632944398,0.001904051567806946,0.0019312939081809343,,,,,,,,,,,,,,,,,,,,,,,
1968-03-31,0.0031842707333509185,0.0017987233407979935,0.0004378214095327479,-0.0008728834344727172,-0.0021199471410050484,-0.003299515821807638,-0.004419066958966749,,,,,,,,,,,,,,,,,,,,,,,
1968-04-30,0.002586494142569051,0.003073055382291848,0.001974482851036113,0.0006392210556453956,-0.0006661257751628208,-0.001908366738677222,-0.003082364295660779,,,,,,,,,,,,,,,,,,,,,,,
1968-05-31,0.0027842682487422576,0.0022239515352004973,0.003254157908476461,0.004504450067105802,0.005726856424199859,0.006887139789272453,0.007985333752673471,,,,,,,,,,,,,,,,,,,,,,,
1968-06-30,0.006399759321875608,0.008802988875950764,0.010705236200960916,0.011729599944409488,0.011590238238639984,0.010078785110483242,0.00704944097531044,,,,,,,,,,,,,,,,,,,,,,,
1968-07-31,0.007978007337892412,0.011330590562363416,0.014044868551247569,0.015977056699503542,0.01703732326409603,0.017176401010371992,0.016393529088269736,,,,,,,,,,,,,,,,,,,,,,,
1968-08-31,0.005455522689301638,0.005535265909614211,0.0035298876949999367,0.0021059638480116134,0.002379650247719874,0.004812516679076467,0.009632507998028105,,,,,,,,,,,,,,,,,,,,,,,
1968-09-30,0.004344454367050784,0.003417842769043144,0.0029690823617388004,0.002930578946803084,0.0030181539977021743,0.003130499768588274,0.0032408462990936855,,,,,,,,,,,,,,,,,,,,,,,
1968-10-31,0.002229966833399119,0.00274071623340555,0.002589860444834577,0.0016390327538500934,0.00041432497283214675,-0.0008496435609597878,-0.0020768123135628813,,,,,,,,,,,,,,,,,,,,,,,
1968-11-30,0.0028601427010679636,0.0016768522277235563,0.0006689254231793069,0.00023192899182026717,5.94277297477894e-05,-2.943998055741541e-05,-0.00010085559834978612,,,,,,,,,,,,,,,,,,,,,,,
1968-12-31,-0.0014473417646298672,-0.008209189326826771,-0.01220296699107484,-0.015254452206652312,-0.01799740682419348,-0.020545966744044578,-0.02292321174261898,,,,,,,,,,,,,,,,,,,,,,,
1969-01-31,0.005366280503122429,0.00582917870738605,0.006566290073274326,0.007253010663276539,0.007896747455302888,0.008500526413943898,0.00906644769329473,,,,,,,,,,,,,,,,,,,,,,,
1969-02-28,0.0011787262331756602,-0.0012742086669591613,-0.0023161310361547896,-0.002474559093354456,-0.0019765279904196383,-0.0010470553310229457,0.00014091814441634728,,,,,,,,,,,,,,,,,,,,,,,
1969-03-31,0.006845163401654867,0.00930011667450068,0.010528653267032664,0.01020877916727414,0.008572048779692656,0.00598366420160148,0.0027818494147191283,,,,,,,,,,,,,,,,,,,,,,,
1969-04-30,0.006074638157722542,0.005211831304177222,0.004714666834304168,0.004893737631926159,0.005739114962307268,0.0071229716682387305,0.008899419514460391,,,,,,,,,,,,,,,,,,,,,,,
1969-05-31,0.00035020193518410584,-0.003220953768574912,-0.00502478975529596,-0.0064689707546963775,-0.007790110370187551,-0.009022633286670793,-0.010170329338590932,,,,,,,,,,,,,,,,,,,,,,,
1969-06-30,-0.002340573861252579,-0.0058238464386990915,-0.00646611637725733,-0.00639296385821513,-0.006172834555197942,-0.00591965438364635,-0.005667413545992815,,,,,,,,,,,,,,,,,,,,,,,
1969-07-31,0.005757183750100676,0.002735626611747446,0.0012887412353912214,0.00262477348847766,0.005461286290794399,0.00886993405179936,0.012415360193082115,,,,,,,,,,,,,,,,,,,,,,,
1969-08-31,0.005563798397851556,0.006249668762674191,0.004761626807194972,0.0018812822745789698,-0.0015568350451265983,-0.005096765602817077,-0.008541809128968717,,,,,,,,,,,,,,,,,,,,,,,
1969-09-30,0.003029733187941931,-0.003535671692211492,-0.011891752680314734,-0.019654460862903404,-0.025936223740454595,-0.030719569921159907,-0.03428370060765196,,,,,,,,,,,,,,,,,,,,,,,
1969-10-31,0.009894764474607694,0.01623592324849413,0.022467700382181387,0.028092735238573738,0.03336644690846902,0.03874658834900708,0.04466327335904943,,,,,,,,,,,,,,,,,,,,,,,
1969-11-30,0.00220937526395679,0.0016842560647182968,0.0014334861061772585,0.00014354749951916827,-0.0026026091588292775,-0.006878919020645291,-0.012612263664095937,,,,,,,,,,,,,,,,,,,,,,,
1969-12-31,0.0031722058783458782,-0.003452485102310537,-0.00940400294864077,-0.01338219750251648,-0.015004952929841475,-0.014232333168809008,-0.011129300574862768,,,,,,,,,,,,,,,,,,,,,,,
1970-01-31,0.00810424189099488,0.007872231024030868,0.006029649131738226,0.0028674726182640396,-0.0013497056055642555,-0.006382473552199691,-0.012026766926256925,,,,,,,,,,,,,,,,,,,,,,,
1970-02-28,0.016550398699337842,0.023696421453260064,0.02922038368486246,0.03450096438748494,0.04018568325093883,0.046464701998600394,0.05328163430962985,,,,,,,,,,,,,,,,,,,,,,,
1970-03-31,0.00689723088155082,0.008282168143791565,0.009191592147450274,0.00927563741160366,0.008210504342142278,0.005815258323399627,0.0020388907184321534,,,,,,,,,,,,,,,,,,,,,,,
1970-04-30,-0.0009232333436701291,-0.007657330901888905,-0.013092378410215572,-0.017698353775519704,-0.02204871333034197,-0.026465209816675345,-0.03104818709307597,,,,,,,,,,,,,,,,,,,,,,,
1970-05-31,0.005626957797740948,0.005507901432327092,0.007057031665569599,0.00955238456979145,0.012330202059098294,0.015078379146615063,0.017675243451212245,,,,,,,,,,,,,,,,,,,,,,,
1970-06-30,0.00869036335125874,0.00964367995385307,0.009065052551859666,0.00787875593269497,0.006540758087077477,0.005215598661447902,0.003967155659958591,,,,,,,,,,,,,,,,,,,,,,,
1970-07-31,0.0083713692213159,0.01054359512671118,0.011850817341977297,0.012773736421219787,0.013530896524179204,0.014228797695425224,0.014881045305180732,,,,,,,,,,,,,,,,,,,,,,,
1970-08-31,0.006919341915243955,0.009168111558352853,0.010071864421238962,0.0100347158561937,0.009572069707676305,0.008957273563150337,0.008333477118531937,,,,,,,,,,,,,,,,,,,,,,,
1970-09-30,0.00797523310946878,0.01191363440005706,0.014758995911194494,0.016426736326756876,0.01724458452114947,0.017543129828172545,0.017534380689685814,,,,,,,,,,,,,,,,,,,,,,,
1970-10-31,0.007119848451348878,0.006947629935919142,0.008065110628830658,0.009819515296333374,0.011755362802593346,0.013688833221741834,0.015545115550682423,,,,,,,,,,,,,,,,,,,,,,,
1970-11-30,0.016013126132707868,0.028526790548481784,0.03637252986532864,0.040734333798760146,0.04277689561088522,0.04330054785015001,0.04287262028111598,,,,,,,,,,,,,,,,,,,,,,,
1970-12-31,0.0044917268181619485,0.002621301443222304,0.002295918334937752,0.003969927594770178,0.007180080627463438,0.011398189753206858,0.016209587875452434,,,,,,,,,,,,,,,,,,,,,,,
1971-01-31,0.011394331806654393,0.017621508330047917,0.018619317047624165,0.016100047709357794,0.011822789023175522,0.006869655769940708,0.0017858165528452092,,,,,,,,,,,,,,,,,,,,,,,
1971-02-28,0.008153729366857898,0.012508507203215502,0.015583678372144399,0.017963499480313175,0.020003873959578297,0.021857075832830374,0.023572985567429167,,,,,,,,,,,,,,,,,,,,,,,
1971-03-31,0.001965485389149474,0.004919446468770018,0.010377871045181527,0.016224896582845177,0.021337677351238753,0.025391740854909885,0.028448058683569075,,,,,,,,,,,,,,,,,,,,,,,
1971-04-30,-0.005274102405741113,-0.01624409049396286,-0.024758823753319056,-0.030284598587212077,-0.03342213184762161,-0.034867273241814295,-0.03517173102813954,,,,,,,,,,,,,,,,,,,,,,,
1971-05-31,0.001505472990375868,0.00143268891450027,0.0009748485686973223,-4.813719043577256e-06,-0.0012839552097081792,-0.002678718564900103,-0.004077942265070973,,,,,,,,,,,,,,,,,,,,,,,
1971-06-30,-0.00513481844284502,-0.012720682315397526,-0.016442671600291326,-0.01829552015362952,-0.019316207246885427,-0.01996424215464328,-0.020433420034415298,,,,,,,,,,,,,,,,,,,,,,,
1971-07-31,0.004585555730224739,0.004960154781211146,0.004108717619082979,0.002986543654010817,0.0018588342697853917,0.0007822992826945793,-0.0002270834023237806,,,,,,,,,,,,,,,,,,,,,,,
1971-08-31,0.013120417362808163,0.022647334909372728,0.030367145654694696,0.03686717461027861,0.04263262258855844,0.047919885753530164,0.052836827602872734,,,,,,,,,,,,,,,,,,,,,,,
1971-09-30,0.004100581426880173,0.004855251009390327,0.0057709448053982135,0.006724793261981045,0.00766687232520622,0.008563150509454009,0.00941719218098218,0.010217296752776424,0.01096409612348757,0.011669591196263152,,,,,,,,,,,,,,,,,,,,
1971-10-31,0.009875902762402359,0.014066843583457226,0.015374974202529432,0.015758922361354098,0.01592533357541044,0.016051205295853493,0.016159999611941214,0.01625496284195751,0.016345091546361153,0.016419056942268827,,,,,,,,,,,,,,,,,,,,
1971-11-30,0.0025443491560050535,0.0026488119367683574,0.0030168906593505867,0.0026469484777111286,0.0016665644341484736,0.0003841227891479558,-0.0009964456370095242,-0.0023756102272045796,-0.0037137027613308032,-0.004981229927340027,,,,,,,,,,,,,,,,,,,,
1971-12-31,0.006468239836061483,0.00903469500382783,0.011251861646791535,0.012867376007571207,0.013842979552394274,0.014291862153189878,0.014367742924688573,0.014206986639192036,0.013908341088451428,0.013522840633169128,0.013102607945265632,0.012665294288610622,0.012233166395888258,0.0118016764762716,0.011395360111178485,,,,,,,,,,,,,,,
1972-01-31,0.004548307883285958,0.0015878380197743738,-0.0017525232479053976,-0.004320003416519695,-0.006057958089637931,-0.007159067316909518,-0.00783932780884168,-0.008254259326315872,-0.00850838803451364,-0.008653610478005936,-0.00874287545566132,-0.008796044900067582,-0.008817749744247184,-0.008822125147056376,-0.008829254073627982,,,,,,,,,,,,,,,
1972-02-29,0.0038196698469723676,0.005315842137527331,0.006287547649008962,0.006761740883300608,0.006912141414736375,0.00687235548324778,0.00674139353850735,0.0065620530147059136,0.006363610761527558,0.006157412262890721,0.005951866110384215,0.005756845400845929,0.005560199218920282,0.005380132517173863,0.005206342830311113,,,,,,,,,,,,,,,
1972-03-31,-0.003754914134191755,-0.008927259128619927,-0.010323847521651955,-0.009632740669428267,-0.008013536250998604,-0.006040257632955519,-0.003982710905580086,-0.0019462971572380722,2.2064781691519278e-05,0.0019020468210897829,0.0036893820939898634,0.005391562805483199,0.0070092408628356214,0.008529949775082164,0.009994349601294696,,,,,,,,,,,,,,,
1972-04-30,0.008321561521775912,0.011679412339410774,0.01243670128939044,0.012069518779491542,0.01131181083708365,0.010450284851910152,0.009573196663858476,0.008731486748960113,0.007922111074963744,0.007148514603163153,0.006420000988894778,0.005722115164933429,0.005063931613035473,0.004445591039100379,0.003839774736614994,,,,,,,,,,,,,,,
1972-05-31,0.0035064804490325587,0.006309551275685132,0.008209296782819307,0.009007198036240147,0.009072113100856889,0.008726815223837775,0.00818961946328497,0.007565882469006958,0.006915996567416529,0.006273045213440052,0.005651014593075581,0.00505648258472319,0.0044750629423119925,0.00393599658324095,0.0034292317280617676,,,,,,,,,,,,,,,
1972-06-30,-0.0007478616994978705,-0.003883556385551831,-0.004838376869846379,-0.004321889746805835,-0.003027949888611259,-0.0013781145320044888,0.0003946398070222138,0.0021752886884343725,0.0039127113549664244,0.005589980802400878,0.0071829400877978814,0.008692470741910964,0.010137819408016616,0.011504367431272398,0.012796694734320097,,,,,,,,,,,,,,,
1972-07-31,0.006797027304914497,0.006458980131676095,0.005893941123003934,0.00546588223226128,0.005120766934575378,0.004801372499730108,0.0045055760612998565,0.004224329690616481,0.0039524038785019085,0.003695871251287396,0.0034461169855842535,0.0032118998567090755,0.0029918029747613858,0.0027728092547045307,0.0025764453245921224,,,,,,,,,,,,,,,
